mid,publish_time,user_name,user_link,content,source,location_url,location_name,image_urls,weibo_link,forward_num,comment_num,like_num,verify_typ
4924958796419200,2023-07-18 20:59,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 18 日 15 时赫尔松局势🔻在安托尼夫卡桥附近进行了几周的战斗后，乌克兰指挥部将重点转移到了霍拉普里斯坦地区。 两天内，乌克兰部队七次尝试越过第聂伯河，并向附近多个岛屿投放DRG。俄军提前布设了雷区，并进行炮击，摧毁了三艘载有人员的船只，但仍有四艘从基佐米斯出发的船，携带两组人在岛屿登陆。乌克兰 DRG 的引导由两架 Bayraktar 无人机提供。 其中一架装备MAM-L导弹，因为飞得太近，遭到俄罗斯第80旅击落。🔻在安托尼夫卡桥头堡，乌克兰DRG再次试图登陆。 然而被无人机发现了船只，炮手进行了攻击，迫使乌克兰人撤退。沿着第聂伯河沿岸，乌克兰的火炮和迫击炮以及攻击无人机正在打击左岸，在此掩护下，乌军DRG借机渗透。@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx2.sinaimg.cn/orj360/3c82d175ly1hg1ctejadzj22hc1e9av9.jpg,https://weibo.com/1015206261/Nati7qVVu,2,4,51,红V认证
4924627224889375,2023-07-17 23:01,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 17 日 17 时阿特木斯克局势🔻@HersonEnot 发布了在别尔希夫卡附近击退乌军镜头。乌克兰部队开始到处在没有装甲车支援的情况下使用肉浪战术。俄罗斯炮兵与空降部队一起击退了攻击，驱散了沿前线的乌克兰部队，最终将其挤回了原先的出发点。坐标：48.626634、37.955684🔻然而，最激烈的战斗却在南面进行。 乌克兰第3旅和第5旅的联合突击大队正试图在克里希夫卡附近的高地在前进一步，攻击几乎不间断地以小规模进行。47小时前战报请点击微博正文@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx1.sinaimg.cn/orj360/3c82d175ly1hg0aqi00ugj21k61c9dvm.jpg,https://weibo.com/1015206261/NakFkkvWT,9,57,222,红V认证
4924210323132607,2023-07-16 19:24,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 15 日 17 点南顿涅茨克局势乌克兰第35海军陆战旅突击分队经过密集的炮兵准备，从马卡里夫卡方向恢复对旧马约尔斯克的攻击，并冲向西北郊区。乌克兰的主要战力集中在村庄西边一座小山上的阵地。旧马约尔斯克本身地处低地，如果无法控制邻近的高地，进攻就会变得困难。❗️在随后的战斗中，乌克兰第35旅突击分队得以在村北突破。 然而，一段时间后，俄罗斯部队成功地将乌克兰人赶出了定居点。现在战斗还在继续，乌克兰炮兵正在积极使用一个多月前移交的集束弹药，试图占领高地。20小时前战报请点击 微博正文@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx2.sinaimg.cn/orj360/3c82d175ly1hfyyut5istj21xg1ep7jp.jpg,https://weibo.com/1015206261/Na9OUd8VV,19,39,180,红V认证
4924142065289463,2023-07-16 14:53,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 15 日赫尔松局势🔻乌克兰编队试图在夜间用六艘小艇将更多部队运送到安托尼夫卡桥头堡。俄军对登陆艇集中火力攻击。 其中一艘被炮弹准确命中摧毁，另外四艘船折返，只有一艘设法到达了左岸卸货。现在这个地区已经没有了活跃的战斗，只有大炮和迫击炮的炮轰声。乌方同样沿着前线进行炮击来掩护 DRG 的活动。而且乌克兰人特别注重信息作战，试图迷惑和误导俄罗斯军队往此处部署重兵。柯基语：这个应该是针对之前乌克兰国民警卫队司令说要在赫尔松大反攻说的@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx4.sinaimg.cn/orj360/3c82d175ly1hfyr0kwke8j21xg1314b4.jpg,https://weibo.com/1015206261/Na82Omc1V,4,8,63,红V认证
4923903510578250,2023-07-15 23:05,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 15 日 17 点南顿涅茨克局势乌军在普里尤特涅以北沟壑区站稳脚跟后，乌克兰的注意力再次转移到旧马约尔斯克-乌罗扎因一线。🔻乌克兰第35海军陆战突击分队乘坐多辆装甲战车，在火炮支援下，从马卡里夫卡恢复对旧马约尔斯克的攻击，冲向村庄西北。前线战士报告说，乌克兰集群进攻前夕，经过密集的炮火准备，总共有几波攻击试图突破到乌罗扎伊村内。乌克兰的所有进攻均被击退。 在旧马约尔斯克附近，乌克兰的四辆装甲车被摧毁，其中两辆在雷区被炸毁，其余两辆被反坦克导弹击中。🔻同时，乌克兰第72旅的炮兵以及第1坦克旅的坦克向普里尤特涅附近的俄罗斯据点开火，掩护第36旅刚轮换上来的部队进攻村庄西北。在这几轮普里尤特涅和旧马约尔斯克持续攻势中，有趣的是，乌克兰突击部队和火力支援部队之间进行了密切协调。耨个编队的炮兵会协助另一编队的步兵，从而增强乌克兰集群的作战能力。柯基语：明显RYBAR眼红乌军在北约协助下的跨兵种协作了，哎，谁让俄罗斯连集团军内部都合成不好呢……17小时前战报请点击微博正文@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx3.sinaimg.cn/orj360/3c82d175ly1hfxzm9m49yj21xg1epk6m.jpg,https://weibo.com/1015206261/Na1Q32qqC,11,54,240,红V认证
4923888867477101,2023-07-15 22:07,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 15 日 16 时阿特木斯克局势🔻乌克兰部队多次尝试袭击克里希夫卡附近的俄罗斯阵地，突击部队从多个方向攻击俄罗斯据点，希望取得成功。但俄罗斯的几支部队坚守阵地，在炮兵支援下击退了该地区的进攻。乌军撤退，代价是肉浪再次失败。昨天，俄军士兵成功在克里希夫卡西部和西北部反推，重新夺回了约500米的纵深，并站稳脚跟。🔻别尔希夫卡和罗兹多利夫卡附近前线没有重大变化。 阵地战仍是主旋律。❗️然而，乌克兰指挥部将第22机械化旅至少一个营调往迪利夫卡，明显乌军将再次试图突破克里希夫卡附近的重要高地。也许乌克兰会利用第106师师长被免职的机会大展拳脚。16小时前战报请点击微博正文@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx3.sinaimg.cn/orj360/3c82d175ly1hfxxxqbfr7j21xg1npnii.jpg,https://weibo.com/1015206261/Na1sqvn8p,10,25,152,红V认证
4923887936869875,2023-07-15 22:03,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺 又来一瓜？据报道，弗拉基米尔·塞利维斯托夫少将被免去第106近卫空降师师长职务。目前，撤职原因尚不清楚，但可能是师长不妥协的性格，他不习惯在为自己的人员问题辩护时保持沉默。塞利维斯托夫从第一天起就参加特别军事行动。 起初是基辅方向，当时的塞利维斯托夫上校也并不完全同意空降军总部的决定。 自今年1月以来，塞利维斯托夫少将率领他的师一直在阿特木斯克方向执行任务。塞利维斯托夫73年出生，参与过99年联合国科索沃维和、第二次车臣战争和俄格战争，是俄罗斯英雄，荣获“为祖国功勋”四级剑勋章，以​​及两枚勇气勋章和一枚“勇气”奖章。@棉花絮飞 @戈洛夫杨 @陆瑞71136 @外台秘要 @军武大伊万 @水獭军一般兵 #俄乌局势新进展##微博新知博主##普京指责瓦格纳负责人叛国# 收起d,微博网页版,,,https://wx3.sinaimg.cn/thumb150/3c82d175ly1hfxxtp4192j20zk0npq5g.jpg https://wx2.sinaimg.cn/thumb150/3c82d175ly1hfxxtp5obmj20le0u078s.jpg https://wx2.sinaimg.cn/thumb150/3c82d175ly1hfxxtp3pqij20go0m8ac0.jpg https://wx2.sinaimg.cn/thumb150/3c82d175ly1hfxxtpdq22j20ir0ci0v9.jpg https://wx1.sinaimg.cn/thumb150/3c82d175ly1hfxxtp3pkyj20zk0k0ju4.jpg,https://weibo.com/1015206261/Na1qVsPar,29,113,318,红V认证
4923849637895148,2023-07-15 19:31,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 15 日 13 点克里米纳局势🔻在克里米纳方向，乌克兰编队的阵地攻击仍在继续。 在塞雷布良卡林区，乌方 DRG 试图突破红迪布罗瓦，但没有成功。托尔斯克周围的前线情况目前尚无可靠的情报。 连日来，有消息称俄军向扬波利夫卡挺进，但尚未得到证实。而可以确认的是，乌军继续进攻克里米纳以西的森林。🔻在普洛先卡西南沟壑附近，乌克兰部队部署了第1总统旅第518营的增援部队。❗️而昨天，趁着倾盆大雨，乌军一个分队乘坐两辆坦克和两辆步兵战车，在卡尔马济尼夫卡附近发动了反攻。俄罗斯第21旅的自行火炮炮兵往乌克兰集群中每个目标发射了10发炮弹。 结果，两辆步兵战车被摧毁，坦克撤退。@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx2.sinaimg.cn/orj360/3c82d175ly1hfxtfjrao9j21xg18rqi6.jpg,https://weibo.com/1015206261/Na0r9x7T6,5,15,92,红V认证
4923825311194015,2023-07-15 17:54,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦🎞 特别军事行动俄方战区可视化总结——2023 年 7 月 14 日#俄乌局势新进展##普京指责瓦格纳负责人叛国##外交部回应瓦格纳集团事件# L蜗牛柯基的微博视频 ​,iPhone客户端,,,,https://weibo.com/1015206261/N9ZNV50Cj,7,8,72,红V认证
4923780399367449,2023-07-15 14:56,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,🇷🇺🇺🇦 反对派媒体Mediazona和BBC试图证明俄军阵亡是4.7万而不是自己统计的约2.7万志愿者查阅了俄罗斯统计局和俄罗斯遗嘱认证登记处的数据，根据超额死亡率计算出俄军于2022年应该阵亡了2.4万人，而他们只找到了14119人的死亡信息，同理推算出到今天俄军应该阵亡4.7万人（迄今为止他们统计的讣告和墓地数量微博正文）。可惜里面有一个BUG，就是这一推算数据在不同年龄段和讣告数据比例不同：例如，在20-24岁年龄段，按照超额死亡率推算的数据和能找到讣告的数据一致，而在35-39岁年龄段，这一数字超过了一倍，但这帮外国代理人无法给出解释。让柯基猜测一下，也许是covid19的原因。@棉花絮飞 @戈洛夫杨 @陆瑞71136 @外台秘要 @军武大伊万 @水獭军一般兵 #俄乌局势新进展##微博新知博主##普京指责瓦格纳负责人叛国# 收起d,微博网页版,,,https://wx3.sinaimg.cn/thumb150/3c82d175ly1hfxldm6rqfj21mo18042k.jpg https://wx2.sinaimg.cn/thumb150/3c82d175ly1hfxldm86i3j21mo180n1z.jpg,https://weibo.com/1015206261/N9YDtDiTT,10,52,206,红V认证
4923692699620771,2023-07-15 09:08,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 14 日 24 点南顿涅茨克局势🔻在大诺沃西尔卡地区，最激烈的战斗发生在乌罗扎因方向。经过大规模炮兵准备后，乌克兰机动部队试图突破俄罗斯在该地区的防御。尽管继续损失，但乌克兰人的攻击却没有停止。 不过，目前还没有任何进展。🔻乌克兰部队还在攻击新多涅齐克、旧马约尔斯克和普里尤特涅。 而俄罗斯部队向利夫诺波尔和列瓦德涅空袭和炮击，打击乌军集结点。29小时前战报请点击微博正文@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx2.sinaimg.cn/orj360/3c82d175ly1hfx4772q7pj22ik1u44kc.jpg,https://weibo.com/1015206261/N9Wm1EmNJ,4,38,199,红V认证
4923680368627898,2023-07-15 08:19,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 14 日阿特木斯克局势阿特木斯克侧翼的战斗仍在继续。🔻前一天，在别尔希夫卡地区，俄近卫第98空降师发起局部攻势，向水库以南推进。来自前线报道说，今天凌晨 5 点，乌军在炮兵支援下试图夺回失去的阵地，一群乌克兰步兵乘坐两辆装甲车抵达该地区。然而在VDV火力下，一辆被毁，另一辆撤退。🔻克里希夫卡附近的激烈战斗仍在继续。 乌军以机动部队作战，不断试图突破村庄西边的林区，夺取战术高地。 在该地区行动的俄罗斯特种部队击退了乌克兰人攻击并捕获一些俘虏。鉴于该方向乌军日益集中，增援部队不断调动，如果不能及时支援守卫防线的俄军部队兵力，还是有被突破的危险。三天前战报请点击微博正文@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx2.sinaimg.cn/orj360/3c82d175ly1hfx3zf9yc0j21k61c9h1b.jpg,https://weibo.com/1015206261/N9W28AcvE,6,29,86,红V认证
4923665521575979,2023-07-15 07:20,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 14 日 24 点斯瓦托局势🔻新舍利夫斯克方向的战斗仍在继续。俄罗斯部队在仓库区的铁路沿线牢牢占据阵地，并从那里进行突击行动，以夺取战术高地。 村庄南边邻近林带的清理工作仍在继续。新舍利夫斯克原本就几乎完全被摧毁，位于灰色地带。 由于缺乏合适的掩体，且空中有大量乌方无人机，定居点内的清理行动十分困难。乌克兰武装部队正在斯捷利马希夫卡集中兵力，以阻止俄罗斯军队下一步可能的推进。尽管俄罗斯炮兵不断的对其进行打击，但乌克兰人仍不断从那里向新舍利夫斯克调派增援部队。38小时前战报请点击微博正文@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx3.sinaimg.cn/orj360/3c82d175ly1hfx3r62c75j22231qianp.jpg,https://weibo.com/1015206261/N9VEc6BZ1,7,9,81,红V认证
4923542641315820,2023-07-14 23:11,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,️🇺🇦 乌克兰国民警卫队司令称乌军正在准备向赫尔松和阿瓦迪夫卡方向进攻#俄乌局势新进展##普京指责瓦格纳负责人叛国##外交部回应瓦格纳集团事件# ​,微博网页版,,,https://wx3.sinaimg.cn/orj360/3c82d175ly1hfwu66taxxj20zk0gmjsm.jpg,https://weibo.com/1015206261/N9Ss05wiU,1,28,96,红V认证
4923538564191164,2023-07-14 22:55,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,🇷🇺🇧🇾 普里戈津在白俄罗斯营地#俄乌局势新进展##普京指责瓦格纳负责人叛国##外交部回应瓦格纳集团事件# ​,微博网页版,,,https://wx4.sinaimg.cn/orj360/3c82d175ly1hfwtpdjtb0j20qo0zkwg7.jpg,https://weibo.com/1015206261/N9SlqhAjq,11,44,165,红V认证
4923462486853640,2023-07-14 17:53,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦🎞 特别军事行动俄方战区可视化总结——2023 年 7 月 13 日#俄乌局势新进展##普京指责瓦格纳负责人叛国##外交部回应瓦格纳集团事件# L蜗牛柯基的微博视频 ​,iPhone客户端,,,,https://weibo.com/1015206261/N9QmIsKWA,1,6,61,红V认证
4923369986727867,2023-07-14 11:45,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,🇷🇺🇺🇦 ISW 7 月 13 日报告摘录“波波夫在泄露的音频中声称，绍伊古因他表达了对俄罗斯缺乏反炮兵作战能力、缺乏炮兵侦察站、乌克兰炮火造成俄罗斯重大伤亡等问题的担忧而解雇了他。据报道，波波夫将这段录音分发给了第 58 集团军的指挥官、人员和退伍军人。”“瓦格纳叛乱发生后不到一个月，波波夫就将自己等同于叛乱领袖，无论他是否有意让录音泄露。波波夫可能试图呼吁克宫部分或全部剥夺格拉西莫夫的指挥权。”“波波夫很可能效仿了特普林斯基三月份成功吸引普京的做法，以期获得普京的支持，实现自己的预期目标。特普林斯基于 1 月份因空降兵部队在苏勒答尔周围使用人海战术而与格拉西莫夫发生冲突而暂时辞职，之后利用退伍军人社区的关系直接向普京呼吁，以争取对内部反格拉西莫夫组织的支持，目前据称晋升为战区副司令。”“俄罗斯在乌克兰战争中的三位重要人物（特普林斯基、普里戈津和波波夫）均试图削弱格拉西莫夫和绍伊古的权威，因为他们深切担心其部队的消耗。”“俄方博主还表示担心，瓦格纳武装叛乱后俄罗斯高级指挥官持续直言不讳的不满可能会为俄军进行武装抗议开创先例。”“华尔街日报 7月13日报道称，瓦格纳叛乱后，俄罗斯拘留了至少13名高级军官（包括苏罗维金和米津采夫），并停职或解雇了约15名高级军官。”“乌总参报告说，俄军发射了 20 架 Shahed-131/136 无人机、两枚“口径”导弹，以及一枚“伊斯坎德尔-M”导弹。乌防空系统击落了全部20架“沙赫德”无人机和两枚“口径”导弹。”“7 月 11 日发布的地理定位视频显示，乌军最近在克拉斯诺格夫卡以北（阿瓦迪夫卡以北 9 公里）取得了有限的进展。”#俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx2.sinaimg.cn/thumb150/3c82d175ly1hfwac9e2p4j21yu3su4qv.jpg https://wx4.sinaimg.cn/thumb150/3c82d175ly1hfwac9efnrj21yu3hlx6u.jpg https://wx2.sinaimg.cn/thumb150/3c82d175ly1hfwac95v57j21yu2qxhdv.jpg,https://weibo.com/1015206261/N9NXwsedZ,8,47,138,红V认证
4923329054770736,2023-07-14 09:03,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 13 日 24 点斯瓦托局势多个消息来源同时宣布俄军已经占领新舍利夫斯克。 截至目前，该消息尚未得到证实，但俄罗斯突击分队今天早上确实对定居点发动了攻击。鉴于最近几天发生了向南的战斗，新舍利夫斯克和村庄周围的确切接触线位置仍不清楚。 然而，如果村庄被俄军占领，那邻近的林带也会被清理。所以村庄南面的战斗很可能仍在继续。 而在这种情况下，乌克兰是否会引入驻守斯捷利马希夫卡阵地的新第32机械化旅兵力来稳定局势，值得期待。11小时前战报请点击微博正文@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx4.sinaimg.cn/orj360/3c82d175ly1hfvyfs397yj22231qi4c7.jpg,https://weibo.com/1015206261/N9MTvk15m,15,48,250,红V认证
4923321755895111,2023-07-14 08:34,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 13 日马林卡之战情况在俄军清理了乌克兰大片防御区后，乌克兰编队发起反击，迫使俄军脱离阵地撤退。过去一周，俄罗斯军队多次尝试进攻“动物园”，但无果而终。 乌克兰部队在该地区挖掘了加固战壕，通过地下通道提供物资。如果不向马林卡以南更广阔的战线推进，俄罗斯军队在该地区的前进是徒劳的。 为了进行更有效的攻击，需要在波别达和新梅哈伊利夫卡方向同时采取进攻行动。这将从南面拉平战线，并切断新梅哈伊利夫卡的乌军集群补给。 在此之前，“动物园”将继续矗立在俄军面前，无法逾越。❗️马林卡市区没有重大变化。车臣部队在短暂交战后从该市撤出。 一架乌克兰战斗机今天被俄罗斯第150师击落。@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx4.sinaimg.cn/orj360/3c82d175ly1hfvy7fg8djj21h91a0qew.jpg,https://weibo.com/1015206261/N9MHJoJAr,8,46,217,红V认证
4923308921324208,2023-07-14 07:43,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 13 日 19 点南顿涅茨克局势乌克兰第36海军陆战旅在第72旅炮兵的支援下，突破了普里尤特涅以北沟壑区的俄罗斯防御，并沿着森林带前进。 同时，乌克兰第31旅对沟壑区以南也发动了大规模进攻。而乌克兰第35旅和第128国土防卫旅的联合突击集群在60毫米M224迫击炮的掩护下，冲到了旧马约尔斯克的西部郊区。俄罗斯步兵、炮兵和航空兵的协同行动击退了乌克兰人的进攻，乌军撤退，伤员已从沟壑地带撤离。❗️大诺沃西尔卡地区局势依然紧张。 乌克兰部队在人力损失的情况下突破了普里尤特涅以北的沟壑区，现在正试图攻击俄军普里尤特涅-旧马约尔斯克防线。53小时前战报请点击微博正文@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx2.sinaimg.cn/orj360/3c82d175ly1hfvxuoddp3j22ik1u4e28.jpg,https://weibo.com/1015206261/N9Mn25yuc,3,23,77,红V认证
4923295835359010,2023-07-14 06:51,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,🇷🇺🇺🇦 乌军就是这样进攻热列比扬基的，现代肉浪！在俄罗斯炮兵和航空兵的打击下，乌克兰先头部队在沿着通往热列比扬基的道路上就岌岌可危，然后视频中断，乌克兰人匆忙撤回派特科哈特。📌乌方宣传该视频的标题是“史诗般的战斗”。柯基语：史诗般的肉浪~#俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# L蜗牛柯基的微博视频 收起d,微博视频号,,,,https://weibo.com/1015206261/N9M1Vmu7E,17,39,148,红V认证
4923192642899453,2023-07-14 00:00,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 13 日 17 点赫尔松局势🔻在安托尼夫卡桥，乌克兰部队仍然坚守据点。乌克兰第 124 旅又从安托尼夫卡派遣了几艘载有弹药的船只和人员前往这些桥头堡。船只遭到俄罗斯部队的猛烈火力打击，一艘载有人员的船被毁，其余船只返回。 这是两天内乌方第二次尝试过河。🔻在整个赫尔松前线，乌克兰的炮兵和迫击炮部队加强了对俄罗斯阵地的炮击。同时，三架 Bayraktar 无人机几乎每天都在赫尔松方向上空飞行（整个前线能同时观察到七架无人机），这应该是因为土耳其交付了新批次的无人机。🔻原部署在佐洛塔巴尔卡和奥索科里夫卡附近的第121旅，特别是其第175营的一支突击队被派往新的方向，可能是扎波罗热。一天前战报请点击微博正文@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx1.sinaimg.cn/orj360/3c82d175ly1hfvpz5pfecj22hc1e9kbs.jpg,https://weibo.com/1015206261/N9Jlucahn,2,23,89,红V认证
4923189627718065,2023-07-13 23:48,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 13 日 18 点阿瓦迪夫卡之战情况🔻乌克兰部队对阿瓦迪夫卡周围的俄罗斯阵地发动了多次攻击。 前线报道称，乌克兰第53旅对克拉斯诺格夫卡进行了数次袭击。谢韦尔内一侧到森林地带的俄罗斯战线也遭到了类似的进攻，几天前，这些据点在激烈战斗中被俄罗斯占领。不同的是，在克拉斯诺格夫卡附近，乌军分队使用小型步兵队伍的战术，在沃达尼方向上，乌军使用装甲车进行掩护。 但最终，进攻都被击退。🔻乌克兰部队在该地区进行反击很明显是由于俄罗斯部队长达数月向北缓步推进，目前已经逼近了该村庄。如果没有谢韦尔内的支持，进一步进攻看起来极其困难，就像需要克拉斯诺格夫卡一样。 只有从两侧进行掩护，才有可能包围阿瓦迪夫卡，真正的开启阿瓦迪夫卡之战。 乌克兰部队明白这一点，因此正在努力夺回失去的东西。@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx2.sinaimg.cn/orj360/3c82d175ly1hfvpmnfdbij223v1pa7pr.jpg,https://weibo.com/1015206261/N9JgCwnOV,4,14,85,红V认证
4923157889423306,2023-07-13 21:42,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 13 日 16 点胡里艾伯勒局势今天，俄军风暴突击队在胡里艾伯勒方向发动突袭，占领了马尔福皮利以北的多个据点，并向切尔沃涅附近的水库挺进。俄罗斯炮兵积极用火力支援突击队。 显然，乌克兰部队没有预料到俄罗斯军队会在该地区出动。胡里艾伯勒附近很长一段时间没有发生激烈冲突。 乌克兰部队在该地区最后一次最大规模的进攻发生在去年，当时俄罗斯军队摧毁了乌克兰的一个坦克纵队。柯基语：哎哟，灵活了，要在库班和大诺沃西尔卡中间弄个突出部？@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx3.sinaimg.cn/orj360/3c82d175ly1hfvlzfyz0fj23341qidz8.jpg,https://weibo.com/1015206261/N9IrqDxqO,18,77,493,红V认证
